Term 1	Term 2	Term 3	Frequency of Trigram	Frequency of Context	Conditional Probability of Trigram
$	Dime	que	1	1	1.0
Dime	que	tú	1	1	1.0
que	tú	no	1	4	0.25
tú	no	tomaste	1	1	1.0
no	tomaste	la	1	1	1.0
tomaste	la	foto	1	1	1.0
la	foto	por	1	4	0.25
foto	por	favor	1	1	1.0
por	favor	#	1	1	1.0
$	Vaya	que	1	6	0.16666666666666666
Vaya	que	valor	1	1	1.0
que	valor	#	1	1	1.0
Yo	no	habría	1	5	0.2
no	habría	dormido	1	1	1.0
habría	dormido	👍	1	1	1.0
dormido	👍	🏻	1	1	1.0
$	XD	o	1	20	0.05
XD	o	bajó	1	1	1.0
o	bajó	y	1	1	1.0
bajó	y	volvió	1	1	1.0
y	volvió	o	1	1	1.0
volvió	o	subir	1	1	1.0
o	subir	#	1	1	1.0
En	la	práctica	1	3	0.3333333333333333
la	práctica	son	1	1	1.0
práctica	son	peores	1	1	1.0
son	peores	#	1	1	1.0
$	Pero	imponen	1	34	0.029411764705882353
Pero	imponen	más	1	1	1.0
imponen	más	las	1	1	1.0
más	las	arañas	1	1	1.0
las	arañas	xd	1	2	0.5
arañas	xd	#	1	1	1.0
$	Cuentaaa	xd	1	2	0.5
Cuentaaa	xd	#	1	1	1.0
$	Uno	solo	1	1	1.0
Uno	solo	puede	1	1	1.0
solo	puede	ser	1	1	1.0
puede	ser	valiente	1	2	0.5
ser	valiente	cuando	1	1	1.0
valiente	cuando	tiene	1	1	1.0
cuando	tiene	miedo	1	2	0.5
tiene	miedo	😌	1	1	1.0
miedo	😌	👌	1	1	1.0
😌	👌	🏻	1	1	1.0
$	Tan	solo	1	1	1.0
Tan	solo	imaginarlo	1	1	1.0
solo	imaginarlo	me	1	1	1.0
imaginarlo	me	da	1	1	1.0
me	da	una	1	11	0.09090909090909091
da	una	sensación	1	1	1.0
una	sensación	rara	1	1	1.0
sensación	rara	xd	1	1	1.0
rara	xd	#	1	1	1.0
$	i	can	1	7	0.14285714285714285
i	can	imagine	1	1	1.0
$	hoy	tuve	1	3	0.3333333333333333
hoy	tuve	una	1	1	1.0
tuve	una	interacción	1	2	0.5
una	interacción	peculiar	1	1	1.0
interacción	peculiar	con	1	1	1.0
peculiar	con	una	1	1	1.0
con	una	araña	1	2	0.5
una	araña	de	1	2	0.5
araña	de	hecho	1	1	1.0
de	hecho	#	1	5	0.2
$	metí	ropa	1	1	1.0
metí	ropa	a	1	1	1.0
ropa	a	lavar	1	1	1.0
a	lavar	#	1	1	1.0
$	antes	de	1	4	0.25
antes	de	meterla	1	4	0.25
de	meterla	me	1	1	1.0
meterla	me	percaté	1	1	1.0
me	percaté	de	1	1	1.0
percaté	de	que	1	1	1.0
que	había	dentro	1	2	0.5
había	dentro	una	1	1	1.0
dentro	una	araña	1	1	1.0
una	araña	significantemente	1	2	0.5
araña	significantemente	más	1	1	1.0
significantemente	más	grande	1	1	1.0
más	grande	de	1	3	0.3333333333333333
grande	de	lo	1	2	0.5
de	lo	usual	1	9	0.1111111111111111
lo	usual	,	1	1	1.0
usual	,	además	1	1	1.0
,	además	de	1	1	1.0
además	de	que	1	2	0.5
que	había	una	1	2	0.5
había	una	poca	1	2	0.5
una	poca	de	1	1	1.0
poca	de	ropa	1	1	1.0
de	ropa	aún	1	2	0.5
ropa	aún	dentro	1	1	1.0
aún	dentro	xd	1	1	1.0
dentro	xd	#	1	1	1.0
$	entonces	lo	1	4	0.25
entonces	lo	que	1	1	1.0
lo	que	hice	1	28	0.03571428571428571
que	hice	fue	1	1	1.0
hice	fue	sacar	1	1	1.0
fue	sacar	la	1	1	1.0
sacar	la	ropa	1	1	1.0
la	ropa	extremando	1	2	0.5
ropa	extremando	precauciones	1	1	1.0
extremando	precauciones	,	1	1	1.0
precauciones	,	una	1	1	1.0
,	una	vez	1	4	0.25
una	vez	fuera	1	6	0.16666666666666666
vez	fuera	la	1	1	1.0
fuera	la	ropa	1	1	1.0
la	ropa	empecé	1	2	0.5
ropa	empecé	a	1	1	1.0
empecé	a	llenar	1	4	0.25
a	llenar	de	1	1	1.0
llenar	de	agua	1	1	1.0
de	agua	la	1	2	0.5
agua	la	lavadora	1	1	1.0
la	lavadora	con	1	1	1.0
lavadora	con	la	1	1	1.0
con	la	esperanza	1	4	0.25
la	esperanza	de	1	1	1.0
esperanza	de	que	1	1	1.0
de	que	así	1	37	0.02702702702702703
que	así	muriera	1	3	0.3333333333333333
así	muriera	la	1	1	1.0
muriera	la	araña	1	1	1.0
la	araña	y	1	1	1.0
araña	y	la	1	1	1.0
y	la	#	1	7	0.14285714285714285
$	pudiera	sacar	1	1	1.0
pudiera	sacar	#	1	1	1.0
$	pero	entonces	1	57	0.017543859649122806
pero	entonces	descubrí	1	1	1.0
entonces	descubrí	que	1	1	1.0
descubrí	que	las	1	1	1.0
que	las	arañas	1	2	0.5
las	arañas	pueden	1	2	0.5
arañas	pueden	aguantar	1	1	1.0
pueden	aguantar	un	1	1	1.0
aguantar	un	rato	1	1	1.0
un	rato	en	1	6	0.16666666666666666
en	el	agua	1	29	0.034482758620689655
el	agua	,	1	3	0.3333333333333333
agua	,	por	1	1	1.0
lo	que	mejor	1	28	0.03571428571428571
que	mejor	la	1	3	0.3333333333333333
mejor	la	pesqué	1	2	0.5
la	pesqué	y	1	1	1.0
pesqué	y	la	1	1	1.0
y	la	saqué	1	7	0.14285714285714285
la	saqué	con	1	1	1.0
saqué	con	una	1	1	1.0
con	una	tapa	1	2	0.5
una	tapa	de	1	1	1.0
tapa	de	contenedor	1	1	1.0
de	contenedor	de	1	1	1.0
contenedor	de	detergente	1	1	1.0
de	detergente	xd	1	1	1.0
detergente	xd	#	1	1	1.0
$	la	liberé	1	22	0.045454545454545456
la	liberé	👍	1	1	1.0
liberé	👍	🏻	1	1	1.0
después	de	intentar	1	7	0.14285714285714285
de	intentar	aplastarla	1	1	1.0
intentar	aplastarla	con	1	1	1.0
aplastarla	con	agua/	1	1	1.0
con	agua/	ahogarla	1	1	1.0
agua/	ahogarla	#	1	1	1.0
$	lo	sé	1	13	0.07692307692307693
lo	sé	,	1	3	0.3333333333333333
sé	,	soy	1	3	0.3333333333333333
,	soy	bastante	1	4	0.25
soy	bastante	altruista	1	1	1.0
bastante	altruista	#	1	1	1.0
$	Pues	es	1	5	0.2
Pues	es	que	1	1	1.0
es	que	realmente	1	28	0.03571428571428571
que	realmente	no	1	3	0.3333333333333333
realmente	no	tienen	1	6	0.16666666666666666
no	tienen	malas	1	1	1.0
tienen	malas	intenciones	1	1	1.0
malas	intenciones	,	1	1	1.0
intenciones	,	no	1	1	1.0
,	no	nos	1	40	0.025
no	nos	hacen	1	2	0.5
nos	hacen	nada	1	1	1.0
hacen	nada	#	1	1	1.0
$	A	menos	1	22	0.045454545454545456
A	menos	que	1	1	1.0
menos	que	se	1	3	0.3333333333333333
que	se	vea	1	16	0.0625
se	vea	muy	1	1	1.0
vea	muy	extraña	1	1	1.0
muy	extraña	,	1	1	1.0
extraña	,	#	1	2	0.5
$	no	las	1	89	0.011235955056179775
no	las	mato	1	3	0.3333333333333333
las	mato	#	1	1	1.0
$	Ando	viendo	1	1	1.0
Ando	viendo	una	1	1	1.0
viendo	una	película	1	1	1.0
una	película	😔	1	2	0.5
película	😔	#	1	1	1.0
Pon	hora	mañana	1	4	0.25
hora	mañana	#	1	1	1.0
$	el	mensaual	1	13	0.07692307692307693
el	mensaual	?	1	1	1.0
mensaual	?	#	1	1	1.0
$	pues	se	1	21	0.047619047619047616
pues	se	lo	1	1	1.0
se	lo	mandé	1	1	1.0
lo	mandé	a	1	1	1.0
mi	profesora	encargada	1	3	0.3333333333333333
profesora	encargada	,	1	1	1.0
encargada	,	pero	1	1	1.0
pero	nada	más	1	2	0.5
nada	más	:	1	3	0.3333333333333333
más	:	\	1	1	1.0
:	\	#	1	1	1.0
$	supuestamente	la	1	1	1.0
supuestamente	la	profesora	1	1	1.0
la	profesora	me	1	4	0.25
profesora	me	iba	1	1	1.0
iba	a	indicar	1	9	0.1111111111111111
a	indicar	que	1	1	1.0
indicar	que	onda	1	1	1.0
que	onda	,	1	14	0.07142857142857142
onda	,	pero	1	1	1.0
pero	nada	#	1	2	0.5
$	no	u	1	89	0.011235955056179775
no	u	?	1	1	1.0
u	?	solo	1	9	0.1111111111111111
?	solo	tuve	1	1	1.0
solo	tuve	#	1	3	0.3333333333333333
$	una	#	1	6	0.16666666666666666
que	flojera	#	1	2	0.5
$	que	clase	1	86	0.011627906976744186
que	clase	es	1	1	1.0
clase	es	?	1	1	1.0
$	o.0	#	1	1	1.0
vaya	...	eso	1	3	0.3333333333333333
...	eso	sí	1	1	1.0
sí	está	feo	1	5	0.2
está	feo	#	1	2	0.5
$	así	se	1	13	0.07692307692307693
así	se	vive	1	3	0.3333333333333333
se	vive	#	1	1	1.0
$	yap	,	1	2	0.5
yap	,	de	1	1	1.0
,	de	hacho	1	8	0.125
de	hacho	ya	1	1	1.0
hacho	ya	debería	1	1	1.0
ya	debería	comer	1	2	0.5
debería	comer	xd	1	1	1.0
comer	xd	#	1	1	1.0
creo	que	tengo	1	50	0.02
que	tengo	la	1	2	0.5
tengo	la	costumbre	1	2	0.5
la	costumbre	de	1	1	1.0
costumbre	de	comer	1	1	1.0
de	comer	muy	1	3	0.3333333333333333
comer	muy	temprano	1	1	1.0
muy	temprano	jaja	1	3	0.3333333333333333
temprano	jaja	#	1	1	1.0
$	Saca	un	1	2	0.5
Saca	un	parchís	1	1	1.0
un	parchís	xd	1	1	1.0
parchís	xd	#	1	1	1.0
$	que	vamos	1	86	0.011627906976744186
que	vamos	 	1	2	0.5
vamos	 	a	1	1	1.0
 	a	apostar	1	2	0.5
a	apostar	o	1	1	1.0
apostar	o	que	1	1	1.0
$	😳	#	1	1	1.0
$	nvrmnd	#	1	1	1.0
$	i'm	#	1	1	1.0
$	dumb	#	1	1	1.0
$	tan	malo	1	3	0.3333333333333333
tan	malo	soy	1	1	1.0
malo	soy	?	1	1	1.0
soy	?	#	1	1	1.0
que	no	tenía	1	48	0.020833333333333332
no	tenía	bien	1	2	0.5
tenía	bien	claro	1	1	1.0
bien	claro	el	1	2	0.5
claro	el	objetivo	1	1	1.0
el	objetivo	,	1	1	1.0
objetivo	,	pensaba	1	1	1.0
,	pensaba	que	1	1	1.0
pensaba	que	era	1	1	1.0
que	era	ponerlas	1	6	0.16666666666666666
era	ponerlas	en	1	1	1.0
ponerlas	en	la	1	1	1.0
en	la	linea	1	27	0.037037037037037035
la	linea	final	1	1	1.0
linea	final	#	1	1	1.0
$	no	al	1	89	0.011235955056179775
no	al	centro	1	1	1.0
al	centro	#	1	2	0.5
$	te	digo	1	22	0.045454545454545456
digo	que	soy	1	4	0.25
que	soy	dumb	1	2	0.5
soy	dumb	#	1	1	1.0
$	dale	#	1	2	0.5
$	dos	pasajes	1	2	0.5
dos	pasajes	y	1	1	1.0
pasajes	y	un	1	1	1.0
y	un	par	1	2	0.5
par	de	tacos	1	7	0.14285714285714285
de	tacos	👍	1	1	1.0
tacos	👍	🏻	1	1	1.0
$	invita	#	1	1	1.0
$	eeezzzz	#	1	1	1.0
$	buen	juego	1	4	0.25
buen	juego	,	1	1	1.0
juego	,	#	1	2	0.5
$	pensé	que	1	1	1.0
pensé	que	iba	1	2	0.5
iba	a	perder	1	9	0.1111111111111111
a	perder	xd	1	4	0.25
perder	xd	#	1	1	1.0
te	los	aceptaría	1	2	0.5
los	aceptaría	gustoso	1	1	1.0
aceptaría	gustoso	una	1	1	1.0
gustoso	una	vez	1	1	1.0
una	vez	que	1	6	0.16666666666666666
vez	que	no	1	3	0.3333333333333333
que	no	haya	1	48	0.020833333333333332
no	haya	corbit	1	1	1.0
haya	corbit	#	1	1	1.0
$	porque	no	1	4	0.25
porque	no	me	1	4	0.25
no	me	dejan	1	25	0.04
me	dejan	salir	1	2	0.5
dejan	salir	xd	1	1	1.0
salir	xd	#	1	1	1.0
$	ya	estásss	1	50	0.02
ya	estásss	#	1	1	1.0
tu	día	hoy	1	4	0.25
día	hoy	?	1	1	1.0
hoy	?	,	1	9	0.1111111111111111
?	,	ya	1	4	0.25
,	ya	comiste	1	8	0.125
ya	comiste	?	1	1	1.0
comiste	?	?	1	2	0.5
que	le	estás	1	7	0.14285714285714285
le	estás	poniendo	1	1	1.0
estás	poniendo	?	1	1	1.0
poniendo	?	#	1	1	1.0
$	de	qué	1	25	0.04
de	qué	tipo	1	1	1.0
qué	tipo	?	1	1	1.0
tipo	?	#	1	1	1.0
$	etílico	?	1	1	1.0
etílico	?	#	1	1	1.0
no	hay	#	1	7	0.14285714285714285
$	de	otro	1	25	0.04
de	otro	#	1	1	1.0
$	bastante	relajado	1	15	0.06666666666666667
bastante	relajado	igual	1	1	1.0
relajado	igual	que	1	1	1.0
igual	que	el	1	4	0.25
que	el	tuyo	1	6	0.16666666666666666
el	tuyo	,	1	4	0.25
tuyo	,	por	1	1	1.0
,	por	suerte	1	12	0.08333333333333333
por	suerte	solo	1	3	0.3333333333333333
suerte	solo	tuve	1	1	1.0
solo	tuve	una	1	3	0.3333333333333333
tuve	una	clase	1	2	0.5
una	clase	,	1	2	0.5
clase	,	aunque	1	1	1.0
,	aunque	fue	1	1	1.0
aunque	fue	de	1	1	1.0
fue	de	dos	1	1	1.0
de	dos	horas	1	1	1.0
dos	horas	:/	1	3	0.3333333333333333
horas	:/	#	1	1	1.0
$	prost	#	1	1	1.0
y	el	de	1	3	0.3333333333333333
el	de	consagrar	1	5	0.2
de	consagrar	#	1	1	1.0
$	salud	👍	1	1	1.0
salud	👍	🏻	1	1	1.0
👍	🏻	xdf	1	47	0.02127659574468085
🏻	xdf	#	1	1	1.0
creo	que	así	1	50	0.02
que	así	se	1	3	0.3333333333333333
así	se	dice	1	3	0.3333333333333333
se	dice	en	1	2	0.5
dice	en	alemán	1	1	1.0
en	alemán	#	1	1	1.0
$	que	bonita	1	86	0.011627906976744186
que	bonita	foto	1	1	1.0
bonita	foto	de	1	1	1.0
foto	de	períl	1	6	0.16666666666666666
de	períl	#	1	1	1.0
$	Debe	doler	1	2	0.5
Debe	doler	mucho	1	1	1.0
doler	mucho	#	1	1	1.0
$	Pero	se	1	34	0.029411764705882353
Pero	se	ven	1	1	1.0
se	ven	cool	1	3	0.3333333333333333
ven	cool	#	1	1	1.0
$	Te	queda	1	15	0.06666666666666667
Te	queda	el	1	1	1.0
queda	el	de	1	1	1.0
el	de	la	1	5	0.2
de	la	nariz	1	22	0.045454545454545456
la	nariz	ngl	1	1	1.0
nariz	ngl	#	1	1	1.0
No	me	queda	1	7	0.14285714285714285
me	queda	#	1	4	0.25
$	Jajajja	#	1	1	1.0
$	Te	harías	1	15	0.06666666666666667
Te	harías	uno	1	1	1.0
harías	uno	tú	1	1	1.0
uno	tú	?	1	1	1.0
$	Debe	ser	1	2	0.5
Debe	ser	horrible	1	1	1.0
ser	horrible	#	1	1	1.0
$	Tienes	perfo	1	6	0.16666666666666666
Tienes	perfo	en	1	1	1.0
perfo	en	la	1	1	1.0
en	la	lengua	1	27	0.037037037037037035
la	lengua	?	1	1	1.0
lengua	?	#	1	1	1.0
$	Imagínate	no	1	1	1.0
Imagínate	no	poder	1	1	1.0
no	poder	hablar	1	1	1.0
poder	hablar	por	1	1	1.0
hablar	por	culpa	1	1	1.0
por	culpa	de	1	2	0.5
culpa	de	un	1	2	0.5
de	un	piercing	1	5	0.2
un	piercing	xd	1	1	1.0
piercing	xd	#	1	1	1.0
$	Man	oh	1	1	1.0
Man	oh	man	1	1	1.0
oh	man	hay	1	1	1.0
man	hay	peores	1	1	1.0
hay	peores	lugares	1	1	1.0
peores	lugares	para	1	1	1.0
lugares	para	hacerse	1	1	1.0
para	hacerse	piercings	1	1	1.0
hacerse	piercings	#	1	1	1.0
$	Gente	a	1	1	1.0
Gente	a	la	1	1	1.0
a	la	que	1	24	0.041666666666666664
la	que	le	1	4	0.25
que	le	gusta	1	7	0.14285714285714285
le	gusta	sufrir	1	2	0.5
gusta	sufrir	xd	1	1	1.0
sufrir	xd	#	1	1	1.0
$	kinda	busy	1	1	1.0
kinda	busy	rn	1	1	1.0
busy	rn	:(	1	1	1.0
rn	:(	#	1	1	1.0
$	buenas	#	1	2	0.5
$	And	yet	1	1	1.0
And	yet	im	1	1	1.0
yet	im	about	1	1	1.0
im	about	to	1	1	1.0
about	to	take	1	1	1.0
to	take	a	1	1	1.0
take	a	shower	1	1	1.0
a	shower	#	1	1	1.0
$	Deséame	suerte	1	1	1.0
Deséame	suerte	xd	1	1	1.0
suerte	xd	#	1	1	1.0
$	Se	logró	1	12	0.08333333333333333
Se	logró	,	1	1	1.0
logró	,	sigo	1	1	1.0
,	sigo	vivo	1	1	1.0
sigo	vivo	👍	1	1	1.0
vivo	👍	🏻	1	1	1.0
$	analizar	sangre	1	1	1.0
analizar	sangre	?	1	1	1.0
sangre	?	#	1	1	1.0
$	decente	i	1	1	1.0
decente	i	guess	1	1	1.0
que	hoy	#	1	5	0.2
$	afortunadamente	#	1	2	0.5
$	siempre	he	1	2	0.5
siempre	he	tenido	1	4	0.25
he	tenido	la	1	2	0.5
tenido	la	duda	1	1	1.0
la	duda	de	1	1	1.0
duda	de	que	1	1	1.0
de	que	características	1	37	0.02702702702702703
que	características	determinan	1	1	1.0
características	determinan	el	1	1	1.0
determinan	el	tipo	1	1	1.0
el	tipo	de	1	1	1.0
tipo	de	sangre	1	2	0.5
de	sangre	pero	1	1	1.0
sangre	pero	nunca	1	1	1.0
pero	nunca	lo	1	1	1.0
lo	he	investigado	1	3	0.3333333333333333
he	investigado	#	1	1	1.0
bueno	,	tengo	1	12	0.08333333333333333
tengo	una	practica	1	4	0.25
una	practica	que	1	1	1.0
practica	que	es	1	1	1.0
que	es	como	1	24	0.041666666666666664
es	como	examen	1	3	0.3333333333333333
como	examen	hoy	1	1	1.0
examen	hoy	con	1	1	1.0
hoy	con	Yaros	1	1	1.0
con	Yaros	#	1	1	1.0
$	desde	la	1	1	1.0
semana	pasada	#	1	2	0.5
$	interesting	#	1	1	1.0
$	Diseño	Mecánico	1	1	1.0
Diseño	Mecánico	Asistido	1	1	1.0
Mecánico	Asistido	por	1	1	1.0
Asistido	por	Computadora	1	1	1.0
por	Computadora	#	1	1	1.0
$	ta	cool	1	2	0.5
ta	cool	xd	1	1	1.0
cool	xd	#	1	1	1.0
$	jijo	ya	1	3	0.3333333333333333
jijo	ya	toca	1	1	1.0
ya	toca	#	1	1	1.0
eso	?	que	1	12	0.08333333333333333
?	que	le	1	2	0.5
le	pasó	?	1	2	0.5
pasó	?	#	1	1	1.0
a	,	my	1	2	0.5
my	bad	xd	1	2	0.5
bad	xd	#	1	1	1.0
$	convinient	-.-	1	1	1.0
convinient	-.-	#	1	1	1.0
$	cuando	está	1	12	0.08333333333333333
cuando	está	buena	1	1	1.0
está	buena	la	1	3	0.3333333333333333
buena	la	clase	1	1	1.0
la	clase	sí	1	2	0.5
clase	sí	,	1	1	1.0
sí	,	#	1	6	0.16666666666666666
$	yo	soy	1	45	0.022222222222222223
yo	soy	ese	1	2	0.5
soy	ese	dude	1	1	1.0
ese	dude	#	1	1	1.0
$	pero	solo	1	57	0.017543859649122806
pero	solo	tengo	1	1	1.0
solo	tengo	dos	1	2	0.5
tengo	dos	clases	1	1	1.0
dos	clases	buenas	1	1	1.0
clases	buenas	xd	1	1	1.0
buenas	xd	#	1	1	1.0
$	maldito	semestre	1	1	1.0
maldito	semestre	en	1	1	1.0
semestre	en	linea	1	1	1.0
$	soy	el	1	3	0.3333333333333333
soy	el	vato	1	2	0.5
el	vato	que	1	1	1.0
vato	que	dice	1	1	1.0
que	dice	""""	1	3	0.3333333333333333
dice	""""	profesora	1	2	0.5
""""	profesora	""""	1	1	1.0
profesora	""""	en	1	1	1.0
""""	en	vez	1	2	0.5
en	vez	de	1	1	1.0
vez	de	miss	1	1	1.0
de	miss	o	1	1	1.0
miss	o	maestra	1	1	1.0
o	maestra	xd	1	1	1.0
$	women	of	1	1	1.0
women	of	culture	1	1	1.0
of	culture	#	1	1	1.0
aunque	ya	casi	1	2	0.5
ya	casi	nadie	1	1	1.0
casi	nadie	entra	1	1	1.0
nadie	entra	xd	1	1	1.0
entra	xd	#	1	1	1.0
$	es	pura	1	27	0.037037037037037035
es	pura	algebra	1	1	1.0
pura	algebra	#	1	1	1.0
$	me	toca	1	58	0.017241379310344827
me	toca	mañana	1	1	1.0
toca	mañana	,	1	1	1.0
mañana	,	igual	1	2	0.5
,	igual	y	1	1	1.0
igual	y	terminas	1	5	0.2
terminas	siendo	la	1	2	0.5
siendo	la	unica	1	1	1.0
la	unica	en	1	1	1.0
unica	en	entrar	1	1	1.0
en	entrar	si	1	1	1.0
entrar	si	es	1	1	1.0
si	es	que	1	1	1.0
es	que	entras	1	28	0.03571428571428571
que	entras	XD	1	1	1.0
entras	XD	#	1	1	1.0
$	Si	no	1	14	0.07142857142857142
Si	no	se	1	1	1.0
no	se	mete	1	24	0.041666666666666664
se	mete	nadie	1	1	1.0
mete	nadie	te	1	1	1.0
nadie	te	invito	1	1	1.0
invito	a	asistir	1	2	0.5
a	asistir	xd	1	1	1.0
asistir	xd	#	1	1	1.0
$	2	a	1	1	1.0
2	a	3	1	1	1.0
a	3	#	1	1	1.0
$	Sucede	,	1	3	0.3333333333333333
Sucede	,	cual	1	1	1.0
cual	es	?	1	4	0.25
$	Let's	see	1	1	1.0
Let's	see	#	1	1	1.0
$	Ya	tu	1	30	0.03333333333333333
Ya	tu	chabe	1	1	1.0
tu	chabe	#	1	1	1.0
$	Nooooooo	#	1	1	1.0
$	Ordenando	mi	1	1	1.0
Ordenando	mi	cuarto	1	1	1.0
mi	cuarto	xd	1	2	0.5
cuarto	xd	#	1	1	1.0
$	Toca	la	1	1	1.0
Toca	la	limpieza	1	1	1.0
la	limpieza	#	1	1	1.0
lo	imagino	,	1	3	0.3333333333333333
imagino	,	pero	1	1	1.0
,	pero	yo	1	33	0.030303030303030304
pero	yo	muevo	1	3	0.3333333333333333
yo	muevo	muebles	1	1	1.0
muevo	muebles	y	1	1	1.0
muebles	y	en	1	1	1.0
y	en	la	1	4	0.25
en	la	madrugada	1	27	0.037037037037037035
la	madrugada	me	1	1	1.0
madrugada	me	pegan	1	1	1.0
me	pegan	#	1	1	1.0
$	past	my	1	1	1.0
past	my	bedtime	1	1	1.0
my	bedtime	#	1	1	1.0
de	que	?	1	37	0.02702702702702703
yo	me	voy	1	4	0.25
poner	a	hacer	1	2	0.5
a	hacer	un	1	7	0.14285714285714285
hacer	un	examen	1	4	0.25
un	examen	xd	1	2	0.5
examen	xd	#	1	1	1.0
que	flojera	,	1	2	0.5
flojera	,	este	1	1	1.0
,	este	parcial	1	1	1.0
este	parcial	no	1	1	1.0
parcial	no	he	1	2	0.5
no	he	puesto	1	7	0.14285714285714285
he	puesto	nada	1	1	1.0
puesto	nada	de	1	1	1.0
nada	de	atención	1	5	0.2
de	atención	#	1	1	1.0
$	Programación	#	1	1	1.0
$	pero	mañana	1	57	0.017543859649122806
pero	mañana	tambien	1	1	1.0
mañana	tambien	tengo	1	1	1.0
tambien	tengo	examen	1	1	1.0
tengo	examen	de	1	1	1.0
examen	de	calculo	1	3	0.3333333333333333
calculo	,	a	1	2	0.5
quien	te	da	1	2	0.5
te	da	la	1	6	0.16666666666666666
da	la	materia	1	1	1.0
la	materia	?	1	1	1.0
$	Atilano	#	1	1	1.0
sé	por	que	1	6	0.16666666666666666
por	que	da	1	5	0.2
que	da	en	1	1	1.0
da	en	maquinas	1	1	1.0
en	maquinas	#	1	1	1.0
$	perdon	por	1	1	1.0
perdon	por	tardar	1	1	1.0
por	tardar	en	1	1	1.0
tardar	en	responder	1	1	1.0
en	responder	#	1	1	1.0
$	ya	terminé	1	50	0.02
ya	terminé	#	1	1	1.0
$	cuando	estaban	1	12	0.08333333333333333
cuando	estaban	saliendo	1	1	1.0
estaban	saliendo	era	1	1	1.0
saliendo	era	super	1	1	1.0
era	super	fan	1	1	1.0
super	fan	,	1	1	1.0
fan	,	pero	1	1	1.0
se	me	bajó	1	9	0.1111111111111111
me	bajó	el	1	1	1.0
bajó	el	hype	1	2	0.5
el	hype	#	1	1	1.0
$	las	ultimas	1	4	0.25
las	ultimas	son	1	1	1.0
ultimas	son	muy	1	1	1.0
son	muy	malas	1	3	0.3333333333333333
muy	malas	xd	1	1	1.0
malas	xd	#	1	1	1.0
$	le;i	los	1	1	1.0
le;i	los	primeros	1	1	1.0
los	primeros	4	1	1	1.0
primeros	4	de	1	1	1.0
4	de	pequeño	1	3	0.3333333333333333
de	pequeño	#	1	1	1.0
$	se	muere	1	32	0.03125
se	muere	tho	1	1	1.0
muere	tho	#	1	1	1.0
$	ese	actor	1	4	0.25
ese	actor	me	1	1	1.0
actor	me	cae	1	1	1.0
me	cae	muy	1	1	1.0
cae	muy	bien	1	1	1.0
muy	bien	jaja	1	12	0.08333333333333333
bien	jaja	#	1	1	1.0
ve	que	es	1	4	0.25
es	muy	chill	1	7	0.14285714285714285
muy	chill	xd	1	2	0.5
chill	xd	#	1	1	1.0
$	ya	viste	1	50	0.02
ya	viste	lighthouse	1	2	0.5
viste	lighthouse	?	1	1	1.0
lighthouse	?	#	1	1	1.0
Más	o	menosss	1	2	0.5
o	menosss	#	1	1	1.0
Bueno	,	sí	1	5	0.2
,	sí	xd	1	5	0.2
$	Muy	buena	1	6	0.16666666666666666
Muy	buena	,	1	1	1.0
buena	,	es	1	1	1.0
,	es	muy	1	2	0.5
es	muy	buen	1	7	0.14285714285714285
muy	buen	actor	1	1	1.0
buen	actor	también	1	1	1.0
actor	también	,	1	1	1.0
también	,	muy	1	4	0.25
,	muy	capaz	1	4	0.25
muy	capaz	#	1	1	1.0
$	hay	un	1	4	0.25
hay	un	montón	1	4	0.25
montón	de	cosas	1	3	0.3333333333333333
de	cosas	que	1	4	0.25
cosas	que	quiero	1	3	0.3333333333333333
que	quiero	ver	1	1	1.0
quiero	ver	pero	1	1	1.0
ver	pero	se	1	1	1.0
se	me	acaba	1	9	0.1111111111111111
me	acaba	el	1	1	1.0
acaba	el	día	1	1	1.0
el	día	muy	1	8	0.125
día	muy	rápido	1	1	1.0
muy	rápido	:(	1	1	1.0
rápido	:(	#	1	1	1.0
$	pon	fecha	1	3	0.3333333333333333
pon	fecha	#	1	1	1.0
$	toca	dormir	1	2	0.5
toca	dormir	?	1	1	1.0
$	gn	then	1	2	0.5
gn	then	:)	1	1	1.0
then	:)	#	1	1	1.0
im	in	#	1	2	0.5
veo	,	éxito	1	8	0.125
,	éxito	#	1	1	1.0
$	good	luck	1	5	0.2
good	luck	#	1	1	1.0
$	bastante	basado	1	15	0.06666666666666667
bastante	basado	de	1	1	1.0
basado	de	tu	1	1	1.0
$	que	soñaste	1	86	0.011627906976744186
que	soñaste	tho	1	1	1.0
soñaste	tho	?	1	1	1.0
tho	?	#	1	2	0.5
$	cuál	ha	1	3	0.3333333333333333
cuál	ha	sido	1	1	1.0
ha	sido	tu	1	2	0.5
sido	tu	sueño	1	1	1.0
tu	sueño	más	1	1	1.0
sueño	más	extraño	1	1	1.0
más	extraño	?	1	1	1.0
extraño	?	#	1	1	1.0
$	confirmo	#	1	1	1.0
$	viendome	en	1	1	1.0
viendome	en	tercera	1	1	1.0
en	tercera	persona	1	1	1.0
tercera	persona	haciendo	1	1	1.0
persona	haciendo	cosas	1	1	1.0
haciendo	cosas	extrañas	1	1	1.0
cosas	extrañas	#	1	1	1.0
$	could	#	1	1	1.0
$	be	worst	1	4	0.25
be	worst	#	1	1	1.0
$	como	un	1	27	0.037037037037037035
como	un	pulpo	1	1	1.0
un	pulpo	#	1	1	1.0
$	golpeandome	la	1	1	1.0
