Term 1	Term 2	Frequency of Bigram	Frequency of context	Conditional Probability of Bigram
se	hacen	1	139	0.007194244604316547
hacen	mañana	1	6	0.16666666666666666
,	who	1	525	0.0019047619047619048
who	dat	1	1	1.0
dat	?	1	1	1.0
pasó	algo	1	10	0.1
algo	bastante	1	46	0.021739130434782608
bastante	peculiar	1	47	0.02127659574468085
peculiar	,	1	5	0.2
ahorita	te	1	18	0.05555555555555555
cuento	xd	1	2	0.5
$	ohhhhhh	1	3186	0.00031387319522912746
ohhhhhh	,	1	1	1.0
te	impresioné	1	158	0.006329113924050633
impresioné	?	1	1	1.0
😭	👉	1	13	0.07692307692307693
,	ahora	1	525	0.0019047619047619048
sí	que	1	78	0.01282051282051282
que	basado	1	696	0.0014367816091954023
nice	😎	1	4	0.25
$	eran	1	3186	0.00031387319522912746
eran	como	1	5	0.2
como	las	1	93	0.010752688172043012
12	del	1	5	0.2
día	y	1	23	0.043478260869565216
y	andaba	1	191	0.005235602094240838
andaba	cepillandome	1	4	0.25
cepillandome	el	1	1	1.0
cabello	en	1	11	0.09090909090909091
papá	,	1	4	0.25
,	viendo	1	525	0.0019047619047619048
viendo	a	1	3	0.3333333333333333
mi	perrito	1	92	0.010869565217391304
perrito	tomando	1	1	1.0
tomando	el	1	2	0.5
sol	en	1	2	0.5
el	patio	1	224	0.004464285714285714
patio	de	1	2	0.5
de	atrás	1	499	0.002004008016032064
atrás	,	1	2	0.5
tiene	un	1	14	0.07142857142857142
de	tierra	1	499	0.002004008016032064
tierra	suelta	1	1	1.0
suelta	#	1	1	1.0
qué	subí	1	37	0.02702702702702703
a	algo	1	359	0.002785515320334262
algo	,	1	46	0.021739130434782608
y	derrepente	1	191	0.005235602094240838
derrepente	escucho	1	1	1.0
escucho	un	1	3	0.3333333333333333
un	aironaso	1	108	0.009259259259259259
aironaso	y	1	1	1.0
y	recuerdo	1	191	0.005235602094240838
que	dejé	1	696	0.0014367816091954023
dejé	la	1	4	0.25
puerta	del	1	2	0.5
del	patio	1	35	0.02857142857142857
patio	trasero	1	2	0.5
trasero	abierta	1	1	1.0
abierta	xd	1	1	1.0
$	bajo	1	3186	0.00031387319522912746
y	veo	1	191	0.005235602094240838
veo	toda	1	26	0.038461538461538464
la	cocina	1	284	0.0035211267605633804
cocina	llena	1	1	1.0
llena	de	1	1	1.0
de	polvo	1	499	0.002004008016032064
polvo	,	1	1	1.0
,	todos	1	525	0.0019047619047619048
los	trastes	1	93	0.010752688172043012
trastes	y	1	1	1.0
y	utencilios	1	191	0.005235602094240838
utencilios	#	1	1	1.0
pues	nos	1	33	0.030303030303030304
nos	la	1	25	0.04
la	pasamos	1	284	0.0035211267605633804
pasamos	como	1	1	1.0
como	3	1	93	0.010752688172043012
3	horas	1	10	0.1
horas	limpiando	1	8	0.125
limpiando	todo	1	1	1.0
todo	xd	1	33	0.030303030303030304
hubiera	sido	1	5	0.2
desmadre	xd	1	2	0.5
$	long	1	3186	0.00031387319522912746
long	time	1	1	1.0
time	no	1	3	0.3333333333333333
no	see	1	341	0.002932551319648094
$	all	1	3186	0.00031387319522912746
all	fine	1	2	0.5
me	calló	1	304	0.003289473684210526
calló	mal	1	3	0.3333333333333333
literal	me	1	4	0.25
me	dejaron	1	304	0.003289473684210526
dejaron	24	1	3	0.3333333333333333
24	tareas	1	1	1.0
semana	lol	1	22	0.045454545454545456
los	regañaron	1	93	0.010752688172043012
regañaron	o	1	1	1.0
se	cansaron	1	139	0.007194244604316547
cansaron	de	1	1	1.0
onda	😫	1	25	0.04
he	dado	1	47	0.02127659574468085
dado	#	1	3	0.3333333333333333
pero	nadie	1	126	0.007936507936507936
nadie	ha	1	3	0.3333333333333333
ha	entrados	1	14	0.07142857142857142
entrados	#	1	1	1.0
$	os	1	3186	0.00031387319522912746
os	idk	1	1	1.0
he	entregado	1	47	0.02127659574468085
entregado	reportes	1	1	1.0
reportes	en	1	2	0.5
la	plataforma	1	284	0.0035211267605633804
plataforma	tho	1	1	1.0
$	según	1	3186	0.00031387319522912746
según	yo	1	3	0.3333333333333333
mi	sigue	1	92	0.010869565217391304
sigue	cerrado	1	3	0.3333333333333333
cerrado	xd	1	1	1.0
i	hope	1	15	0.06666666666666667
hope	so	1	1	1.0
tal	estas	1	58	0.017241379310344827
tal	todo	1	58	0.017241379310344827
todo	?	1	33	0.030303030303030304
cursos	?	1	3	0.3333333333333333
quieres	no	1	13	0.07692307692307693
me	cuentes	1	304	0.003289473684210526
cuentes	lo	1	1	1.0
de	Jupiter	1	499	0.002004008016032064
Jupiter	si	1	2	0.5
no	sientes	1	341	0.002932551319648094
sientes	ganas	1	5	0.2
ganas	,	1	10	0.1
entiendo	:(	1	3	0.3333333333333333
quieres	presencial	1	13	0.07692307692307693
presencial	,	1	4	0.25
que	mal	1	696	0.0014367816091954023
mal	 	1	18	0.05555555555555555
 	:/	1	9	0.1111111111111111
:/	,	1	10	0.1
,	manejó	1	525	0.0019047619047619048
manejó	muy	1	1	1.0
mal	esos	1	18	0.05555555555555555
esos	asuntos	1	3	0.3333333333333333
asuntos	el	1	1	1.0
el	poli	1	224	0.004464285714285714
nice	,	1	4	0.25
no	perderás	1	341	0.002932551319648094
perderás	tu	1	1	1.0
tu	tiempo	1	77	0.012987012987012988
más	probable	1	72	0.013888888888888888
probable	que	1	1	1.0
a	ingeniería	1	359	0.002785515320334262
ingeniería	en	1	1	1.0
en	sistemas	1	240	0.004166666666666667
ser	gordo	1	24	0.041666666666666664
gordo	programador	1	1	1.0
programador	👍	1	1	1.0
$	desarrollo	1	3186	0.00031387319522912746
desarrollo	una	1	1	1.0
app	para	1	2	0.5
para	generar	1	83	0.012048192771084338
generar	dinero	1	1	1.0
dinero	en	1	3	0.3333333333333333
en	2	1	240	0.004166666666666667
2	simples	1	7	0.14285714285714285
simples	pasos	1	1	1.0
pasos	#	1	1	1.0
sabes	es	1	16	0.0625
te	estás	1	158	0.006329113924050633
estás	metiendo	1	34	0.029411764705882353
metiendo	en	1	1	1.0
una	protoestafa	1	84	0.011904761904761904
protoestafa	sistema	1	1	1.0
sistema	piramidal	1	1	1.0
piramidal	#	1	1	1.0
ocurrió	#	1	3	0.3333333333333333
debería	estás	1	9	0.1111111111111111
ay	#	1	4	0.25
una	guapa	1	84	0.011904761904761904
guapa	#	1	1	1.0
Que	guapo	1	49	0.02040816326530612
guapo	también	1	2	0.5
también	ese	1	29	0.034482758620689655
ese	sujeto	1	20	0.05
sujeto	#	1	1	1.0
es	sorprendente	1	166	0.006024096385542169
sorprendente	lo	1	1	1.0
lo	mucho	1	146	0.00684931506849315
se	parece	1	139	0.007194244604316547
parece	tu	1	9	0.1111111111111111
tu	avatar	1	77	0.012987012987012988
avatar	de	1	1	1.0
perfil	a	1	6	0.16666666666666666
$	cuentaaa	1	3186	0.00031387319522912746
cuentaaa	#	1	1	1.0
,	andaba	1	525	0.0019047619047619048
en	saberes	1	240	0.004166666666666667
saberes	de	1	1	1.0
de	ing	1	499	0.002004008016032064
ing	#	1	2	0.5
$	mucha	1	3186	0.00031387319522912746
mucha	tele	1	2	0.5
tele	#	1	1	1.0
también	soñé	1	29	0.034482758620689655
soñé	extraño	1	3	0.3333333333333333
mucho	tool	1	47	0.02127659574468085
tool	#	1	1	1.0
eso	soñaste	1	54	0.018518518518518517
soñaste	#	1	3	0.3333333333333333
que	regresaba	1	696	0.0014367816091954023
regresaba	a	1	1	1.0
pero	era	1	126	0.007936507936507936
era	recursador	1	24	0.041666666666666664
recursador	y	1	1	1.0
compañeros	eran	1	4	0.25
eran	personas	1	5	0.2
que	conocía	1	696	0.0014367816091954023
conocía	,	1	2	0.5
así	me	1	40	0.025
imaginé	#	1	3	0.3333333333333333
que	literal	1	696	0.0014367816091954023
literal	todos	1	4	0.25
todos	iban	1	13	0.07692307692307693
iban	vestidos	1	2	0.5
vestidos	iguales	1	1	1.0
iguales	,	1	1	1.0
,	hablaban	1	525	0.0019047619047619048
hablaban	igual	1	1	1.0
igual	actuaban	1	16	0.0625
actuaban	igual	1	1	1.0
era	inquietante	1	24	0.041666666666666664
inquietante	#	1	1	1.0
escuela	hasta	1	24	0.041666666666666664
ahora	?	1	23	0.043478260869565216
Ya	debería	1	30	0.03333333333333333
debería	empezar	1	9	0.1111111111111111
estudiar	para	1	5	0.2
la	unii	1	284	0.0035211267605633804
unii	#	1	1	1.0
puedo	xd	1	9	0.1111111111111111
$	Carismática	1	3186	0.00031387319522912746
Carismática	presentación	1	1	1.0
presentación	#	1	1	1.0
$	Fuck	1	3186	0.00031387319522912746
Fuck	it	1	1	1.0
it	,	1	20	0.05
,	empiezo	1	525	0.0019047619047619048
empiezo	hoy	1	5	0.2
hoy	,	1	28	0.03571428571428571
si	hoy	1	72	0.013888888888888888
no	empiezo	1	341	0.002932551319648094
empiezo	tienes	1	5	0.2
tienes	mi	1	33	0.030303030303030304
mi	permiso	1	92	0.010869565217391304
de	pegarme	1	499	0.002004008016032064
pegarme	#	1	1	1.0
que	empieze	1	696	0.0014367816091954023
empieze	te	1	1	1.0
te	las	1	158	0.006329113924050633
las	proveo	1	74	0.013513513513513514
proveo	#	1	1	1.0
$	thxxx	1	3186	0.00031387319522912746
thxxx	#	1	1	1.0
ya	empezaste	1	126	0.007936507936507936
empezaste	?	1	2	0.5
no	planeas	1	341	0.002932551319648094
planeas	entrar	1	1	1.0
entrar	este	1	7	0.14285714285714285
este	semestre	1	7	0.14285714285714285
semestre	?	1	6	0.16666666666666666
ver	una	1	38	0.02631578947368421
una	foto	1	84	0.011904761904761904
de	Boris	1	499	0.002004008016032064
Boris	Jhonson	1	1	1.0
Jhonson	manejando	1	1	1.0
manejando	?	1	1	1.0
qué	son	1	37	0.02702702702702703
son	tan	1	23	0.043478260869565216
tan	particulares	1	15	0.06666666666666667
particulares	los	1	1	1.0
los	brits	1	93	0.010752688172043012
brits	?	1	1	1.0
te	he	1	158	0.006329113924050633
he	enseñado	1	47	0.02127659574468085
enseñado	el	1	1	1.0
vídeo	de	1	5	0.2
acento	británico	1	3	0.3333333333333333
británico	?	1	1	1.0
ese	el	1	20	0.05
el	es	1	224	0.004464285714285714
es	listening	1	166	0.006024096385542169
listening	que	1	1	1.0
te	ponen	1	158	0.006329113924050633
ponen	en	1	4	0.25
el	Cambridge	1	224	0.004464285714285714
Cambridge	C2	1	1	1.0
C2	#	1	1	1.0
es	hermoso	1	166	0.006024096385542169
hermoso	#	1	1	1.0
puedo	llenar	1	9	0.1111111111111111
llenar	tan	1	2	0.5
tan	grandes	1	15	0.06666666666666667
grandes	zapatos	1	1	1.0
zapatos	#	1	1	1.0
sale	el	1	6	0.16666666666666666
""""	muppet	1	57	0.017543859649122806
muppet	""""	1	1	1.0
mucho	menos	1	47	0.02127659574468085
menos	el	1	26	0.038461538461538464
""""	carry	1	57	0.017543859649122806
carry	on	1	1	1.0
on	""""	1	4	0.25
you	muppets	1	10	0.1
muppets	on	1	1	1.0
on	facebook	1	4	0.25
$	thinking	1	3186	0.00031387319522912746
thinking	(	1	1	1.0
dice	)	1	9	0.1111111111111111
)	mate	1	8	0.125
mate	#	1	3	0.3333333333333333
supuestamente	se	1	5	0.2
se	enojan	1	139	0.007194244604316547
enojan	si	1	1	1.0
si	a	1	72	0.013888888888888888
las	papas	1	74	0.013513513513513514
papas	les	1	2	0.5
les	dices	1	14	0.07142857142857142
dices	chips	1	7	0.14285714285714285
chips	#	1	1	1.0
En	ves	1	17	0.058823529411764705
ves	de	1	6	0.16666666666666666
de	crisps	1	499	0.002004008016032064
crisps	#	1	1	1.0
$	Relatable	1	3186	0.00031387319522912746
Relatable	#	1	1	1.0
noches	jovencita	1	3	0.3333333333333333
jovencita	👍	1	1	1.0
$	Not	1	3186	0.00031387319522912746
Not	quite	1	1	1.0
quite	tbh	1	1	1.0
$	Webtoon	1	3186	0.00031387319522912746
Webtoon	me	1	1	1.0
me	suena	1	304	0.003289473684210526
suena	a	1	1	1.0
a	esto	1	359	0.002785515320334262
esto	xd	1	3	0.3333333333333333
$	9.9	1	3186	0.00031387319522912746
9.9	,	1	1	1.0
$	debe	1	3186	0.00031387319522912746
sí	los	1	78	0.01282051282051282
los	he	1	93	0.010752688172043012
$	están	1	3186	0.00031387319522912746
están	bastante	1	11	0.09090909090909091
y	descubrí	1	191	0.005235602094240838
descubrí	una	1	2	0.5
nueva	banda	1	2	0.5
banda	muy	1	2	0.5
muy	cool	1	65	0.015384615384615385
cool	de	1	41	0.024390243902439025
de	post	1	499	0.002004008016032064
post	rock	1	2	0.5
rock	#	1	1	1.0
llama	godspeed	1	11	0.09090909090909091
godspeed	you	1	1	1.0
you	!	1	10	0.1
!	black	1	3	0.3333333333333333
black	emperor	1	1	1.0
emperor	#	1	1	1.0
llama	Sleep	1	11	0.09090909090909091
Sleep	#	1	1	1.0
onda	👉	1	25	0.04
de	revesa	1	499	0.002004008016032064
revesa	creo	1	1	1.0
gustan	#	1	3	0.3333333333333333
aunque	es	1	11	0.09090909090909091
es	menos	1	166	0.006024096385542169
menos	effort	1	26	0.038461538461538464
effort	#	1	1	1.0
$	:)))	1	3186	0.00031387319522912746
:)))	)	1	2	0.5
)	)	1	8	0.125
gusta	,	1	23	0.043478260869565216
,	hay	1	525	0.0019047619047619048
hay	unas	1	30	0.03333333333333333
unas	que	1	13	0.07692307692307693
sí	están	1	78	0.01282051282051282
están	algo	1	11	0.09090909090909091
algo	melancólicas	1	46	0.021739130434782608
melancólicas	para	1	1	1.0
estoy	acostumbrados	1	21	0.047619047619047616
acostumbrados	pero	1	1	1.0
pero	suenan	1	126	0.007936507936507936
suenan	bastante	1	3	0.3333333333333333
bastante	bien	1	47	0.02127659574468085
te	tardas	1	158	0.006329113924050633
tardas	normalmente	1	1	1.0
normalmente	bañandote	1	3	0.3333333333333333
bañandote	?	1	1	1.0
me	doy	1	304	0.003289473684210526
doy	cuenta	1	3	0.3333333333333333
de	bañarse	1	499	0.002004008016032064
bañarse	es	1	2	0.5
es	directamente	1	166	0.006024096385542169
directamente	proporcional	1	1	1.0
proporcional	al	1	1	1.0
al	largo	1	49	0.02040816326530612
largo	del	1	5	0.2
del	cabello	1	35	0.02857142857142857
cabello	xd	1	11	0.09090909090909091
antes	me	1	14	0.07142857142857142
me	bañaba	1	304	0.003289473684210526
bañaba	sin	1	1	1.0
sin	apresurarme	1	14	0.07142857142857142
apresurarme	en	1	1	1.0
en	10	1	240	0.004166666666666667
10	min	1	5	0.2
ahora	ya	1	23	0.043478260869565216
tardo	más	1	2	0.5
te	bañas	1	158	0.006329113924050633
bañas	descalsa	1	1	1.0
descalsa	?	1	1	1.0
se	escribe	1	139	0.007194244604316547
escribe	así	1	1	1.0
should	have	1	2	0.5
have	known	1	3	0.3333333333333333
known	#	1	1	1.0
lo	prefieres	1	146	0.00684931506849315
hmmm	ya	1	7	0.14285714285714285
yo	desde	1	86	0.011627906976744186
desde	que	1	11	0.09090909090909091
tengo	memoria	1	45	0.022222222222222223
memoria	he	1	3	0.3333333333333333
he	usado	1	47	0.02127659574468085
usado	chanclas	1	1	1.0
chanclas	#	1	1	1.0
las	uso	1	74	0.013513513513513514
uso	para	1	4	0.25
para	nada	1	83	0.012048192771084338
siento	raro	1	11	0.09090909090909091
raro	bañarme	1	6	0.16666666666666666
bañarme	#	1	3	0.3333333333333333
$	descalzo	1	3186	0.00031387319522912746
descalzo	#	1	1	1.0
realmente	hacemos	1	22	0.045454545454545456
hacemos	lo	1	2	0.5
lo	opuesto	1	146	0.00684931506849315
opuesto	#	1	1	1.0
puedo	dormir	1	9	0.1111111111111111
dormir	con	1	8	0.125
con	calcetines	1	81	0.012345679012345678
calcetines	#	1	1	1.0
lo	intento	1	146	0.00684931506849315
intento	amanezco	1	2	0.5
amanezco	sin	1	2	0.5
sin	ellos	1	14	0.07142857142857142
ellos	sin	1	6	0.16666666666666666
de	cuenta	1	499	0.002004008016032064
para	gustos	1	83	0.012048192771084338
gustos	colores	1	1	1.0
colores	#	1	2	0.5
tu	jugosa	1	77	0.012987012987012988
jugosa	beca	1	1	1.0
beca	?	1	1	1.0
me	llegó	1	304	0.003289473684210526
llegó	un	1	1	1.0
un	mensaje	1	108	0.009259259259259259
mensaje	que	1	3	0.3333333333333333
que	hasta	1	696	0.0014367816091954023
el	19	1	224	0.004464285714285714
19	#	1	1	1.0
dale	a	1	2	0.5
a	recibir	1	359	0.002785515320334262
recibir	varias	1	1	1.0
eso	dicen	1	54	0.018518518518518517
que	funciona	1	696	0.0014367816091954023
funciona	para	1	1	1.0
que	salgan	1	696	0.0014367816091954023
salgan	los	1	1	1.0
los	4.8	1	93	0.010752688172043012
4.8	#	1	1	1.0
pues	no	1	33	0.030303030303030304
verdad	aún	1	24	0.041666666666666664
no	estoy	1	341	0.002932551319648094
estoy	seguro	1	21	0.047619047619047616
seguro	#	1	4	0.25
poner	un	1	8	0.125
un	negocio	1	108	0.009259259259259259
negocio	de	1	1	1.0
de	enchiladas	1	499	0.002004008016032064
enchiladas	como	1	2	0.5
como	medio	1	93	0.010752688172043012
medio	metro	1	6	0.16666666666666666
metro	cuadrado	1	1	1.0
cuadrado	#	1	1	1.0
pues	ya	1	33	0.030303030303030304
no	juego	1	341	0.002932551319648094
que	juntar	1	696	0.0014367816091954023
juntar	300	1	2	0.5
300	personas	1	2	0.5
nos	toca	1	25	0.04
toca	de	1	8	0.125
a	0.66m2	1	359	0.002785515320334262
0.66m2	a	1	1	1.0
a	cada	1	359	0.002785515320334262
cada	quien	1	11	0.09090909090909091
quien	👍	1	13	0.07692307692307693
$	Ok	1	3186	0.00031387319522912746
Ok	,	1	1	1.0
,	faltan	1	525	0.0019047619047619048
faltan	296	1	3	0.3333333333333333
296	#	1	1	1.0
$	Descansa	1	3186	0.00031387319522912746
Descansa	,	1	1	1.0
,	g'night	1	525	0.0019047619047619048
un	cerealito	1	108	0.009259259259259259
cerealito	bien	1	1	1.0
bien	buena	1	62	0.016129032258064516
los	vas	1	93	0.010752688172043012
vas	 	1	17	0.058823529411764705
dar	?	1	8	0.125
es	uno	1	166	0.006024096385542169
de	quacker	1	499	0.002004008016032064
quacker	que	1	1	1.0
que	parecen	1	696	0.0014367816091954023
parecen	cherios	1	1	1.0
cherios	#	1	1	1.0
se	bien	1	139	0.007194244604316547
bien	como	1	62	0.016129032258064516
llama	#	1	11	0.09090909090909091
tu	cereal	1	77	0.012987012987012988
cereal	favorito	1	2	0.5
$	mujer	1	3186	0.00031387319522912746
mujer	de	1	2	0.5
de	cultura	1	499	0.002004008016032064
cultura	#	1	1	1.0
me	metían	1	304	0.003289473684210526
metían	los	1	1	1.0
los	yakult	1	93	0.010752688172043012
yakult	al	1	1	1.0
al	microondas	1	49	0.02040816326530612
microondas	#	1	1	1.0
me	dejaban	1	304	0.003289473684210526
dejaban	tomar	1	2	0.5
tomar	nada	1	1	1.0
nada	frío	1	31	0.03225806451612903
frío	#	1	5	0.2
$	respuesta	1	3186	0.00031387319522912746
respuesta	sencilla	1	2	0.5
sencilla	#	1	1	1.0
helado	#	1	2	0.5
si	necesito	1	72	0.013888888888888888
necesito	pensar	1	1	1.0
más	elaborado	1	72	0.013888888888888888
elaborado	diría	1	1	1.0
que	algúna	1	696	0.0014367816091954023
algúna	ensalada	1	1	1.0
ensalada	#	1	2	0.5
$	ensalada	1	3186	0.00031387319522912746
ensalada	rusa	1	2	0.5
rusa	por	1	1	1.0
ejemplo	#	1	2	0.5
buenos	ejemplos	1	5	0.2
ejemplos	#	1	1	1.0
revés	?	1	3	0.3333333333333333
helado	de	1	2	0.5
huevo	#	1	3	0.3333333333333333
también	la	1	29	0.034482758620689655
carne	fría	1	4	0.25
fría	,	1	1	1.0
cuando	se	1	47	0.02127659574468085
se	trata	1	139	0.007194244604316547
trata	de	1	1	1.0
carne	con	1	4	0.25
con	grasa	1	81	0.012345679012345678
grasa	sabe	1	1	1.0
sabe	muy	1	3	0.3333333333333333
$	primer	1	3186	0.00031387319522912746
primer	aviso	1	7	0.14285714285714285
aviso	#	1	2	0.5
clases	hoy	1	9	0.1111111111111111
$	lucky	1	3186	0.00031387319522912746
lucky	u	1	1	1.0
tengo	las	1	45	0.022222222222222223
las	siguientes	1	74	0.013513513513513514
siguientes	4	1	2	0.5
4	horas	1	10	0.1
horas	👍	1	8	0.125
una	relación	1	84	0.011904761904761904
relación	de	1	2	0.5
de	amor-odio	1	499	0.002004008016032064
amor-odio	con	1	1	1.0
los	champiñones	1	93	0.010752688172043012
champiñones	#	1	1	1.0
a	subir	1	359	0.002785515320334262
subir	unos	1	2	0.5
unos	panes	1	3	0.3333333333333333
panes	tostados	1	1	1.0
tostados	,	1	1	1.0
un	cuchillo	1	108	0.009259259259259259
cuchillo	y	1	1	1.0
la	nutella	1	284	0.0035211267605633804
nutella	en	1	1	1.0
en	algunas	1	240	0.004166666666666667
algunas	cosas	1	4	0.25
cosas	me	1	24	0.041666666666666664
mucho	pero	1	47	0.02127659574468085
en	otras	1	240	0.004166666666666667
otras	#	1	2	0.5
no	c	1	341	0.002932551319648094
c	por	1	1	1.0
same	,	1	4	0.25
se	terminó	1	139	0.007194244604316547
terminó	#	1	2	0.5
$	gente	1	3186	0.00031387319522912746
gente	loca	1	6	0.16666666666666666
loca	#	1	1	1.0
aguacate	es	1	2	0.5
es	vida	1	166	0.006024096385542169
en	maruchan	1	240	0.004166666666666667
maruchan	#	1	3	0.3333333333333333
un	manjar	1	108	0.009259259259259259
manjar	#	1	1	1.0
la	maruchan	1	284	0.0035211267605633804
maruchan	?	1	3	0.3333333333333333
?	para	1	611	0.0016366612111292963
empezar	xd	1	7	0.14285714285714285
de	taquis	1	499	0.002004008016032064
taquis	es	1	1	1.0
es	mala	1	166	0.006024096385542169
mala	idea	1	6	0.16666666666666666
se	aguadan	1	139	0.007194244604316547
aguadan	bien	1	1	1.0
aguacate	le	1	2	0.5
le	da	1	32	0.03125
da	un	1	26	0.038461538461538464
un	toque	1	108	0.009259259259259259
toque	refrescante	1	1	1.0
refrescante	a	1	1	1.0
la	sopa	1	284	0.0035211267605633804
sopa	#	1	1	1.0
la	sueles	1	284	0.0035211267605633804
sueles	coemr	1	3	0.3333333333333333
coemr	?	1	1	1.0
$	comer	1	3186	0.00031387319522912746
comer	*	1	9	0.1111111111111111
la	invito	1	284	0.0035211267605633804
invito	en	1	4	0.25
la	cafe	1	284	0.0035211267605633804
cafe	cuando	1	2	0.5
yo	de	1	86	0.011627906976744186
de	habanero	1	499	0.002004008016032064
habanero	#	1	1	1.0
$	cant	1	3186	0.00031387319522912746
cant	stand	1	1	1.0
stand	this	1	2	0.5
maybe	5	1	4	0.25
depende	de	1	4	0.25
profesora	quiere	1	8	0.125
quiere	nos	1	3	0.3333333333333333
nos	puede	1	25	0.04
puede	dar	1	7	0.14285714285714285
dar	clase	1	8	0.125
clase	hasta	1	16	0.0625
hasta	esa	1	16	0.0625
esa	hora	1	8	0.125
depende	del	1	4	0.25
del	tema	1	35	0.02857142857142857
tema	en	1	2	0.5
$	Wrong	1	3186	0.00031387319522912746
Wrong	chat	1	1	1.0
chat	xd	1	2	0.5
$	aburrido	1	3186	0.00031387319522912746
principalmente	#	1	3	0.3333333333333333
pura	teoría	1	5	0.2
teoría	y	1	4	0.25
y	cosas	1	191	0.005235602094240838
de	física	1	499	0.002004008016032064
física	que	1	1	1.0
ya	sabemos	1	126	0.007936507936507936
sabemos	#	1	1	1.0
no	lptm	1	341	0.002932551319648094
lptm	#	1	1	1.0
está	dejando	1	40	0.025
dejando	tarea	1	2	0.5
$	sis	1	3186	0.00031387319522912746
sis	#	1	1	1.0
tienes	planes	1	33	0.030303030303030304
planes	?	1	7	0.14285714285714285
$	pocas	1	3186	0.00031387319522912746
pocas	me	1	4	0.25
me	quedan	1	304	0.003289473684210526
quedan	por	1	3	0.3333333333333333
hacer	realmente	1	30	0.03333333333333333
ha	adelantado	1	14	0.07142857142857142
adelantado	trabajo	1	1	1.0
trabajo	#	1	9	0.1111111111111111
what	abot	1	7	0.14285714285714285
abot	you	1	1	1.0
existe	el	1	2	0.5
son	mentiras	1	23	0.043478260869565216
mentiras	#	1	1	1.0
$	prioridades	1	3186	0.00031387319522912746
prioridades	#	1	1	1.0
$	comostas	1	3186	0.00031387319522912746
comostas	?	1	1	1.0
$	bn	1	3186	0.00031387319522912746
bn	andrea	1	1	1.0
andrea	#	1	3	0.3333333333333333
como	estuvo	1	93	0.010752688172043012
estuvo	tu	1	10	0.1
Que	clase	1	49	0.02040816326530612
clase	te	1	16	0.0625
te	perdiste	1	158	0.006329113924050633
perdiste	?	1	1	1.0
ah	#	1	2	0.5
$	muuuy	1	3186	0.00031387319522912746
muuuy	aburrido	1	1	1.0
tenido	ni	1	2	0.5
No	idea	1	40	0.025
les	pasó	1	14	0.07142857142857142
emoción	a	1	3	0.3333333333333333
Maybe	...	1	2	0.5
Pero	realmente	1	35	0.02857142857142857
fue	así	1	24	0.041666666666666664
Lo	malo	1	8	0.125
malo	es	1	4	0.25
dejan	tarea	1	2	0.5
tarea	aún	1	10	0.1
tengo	clase	1	45	0.022222222222222223
clase	con	1	16	0.0625
ellos	xd	1	6	0.16666666666666666
$	Ese	1	3186	0.00031387319522912746
Ese	es	1	1	1.0
son	como	1	23	0.043478260869565216
como	actividades	1	93	0.010752688172043012
hacer	en	1	30	0.03333333333333333
la	hora	1	284	0.0035211267605633804
hora	de	1	11	0.09090909090909091
Son	principalmente	1	4	0.25
principalmente	prácticas	1	3	0.3333333333333333
prácticas	#	1	5	0.2
$	Indeed	1	3186	0.00031387319522912746
Indeed	#	1	1	1.0
No	hay	1	40	0.025
hay	de	1	30	0.03333333333333333
